ArresteeID,outcome__rearrested_in_2020,arrests__total,charges__A,charges__B,charges__C,group,pred_logistic_no_race,pred_logistic_with_race,pred_rf_no_race,pred_rf_with_race
100912126,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102004729,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101494254,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101832468,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
15000375,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101894788,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100083040,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100376852,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101792269,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101629161,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102061867,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101850089,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101680896,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101748841,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101865377,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102129686,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101678498,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101544156,0,1,3,1,0,A,0.049690147,0.041777472,0.034409972,0.038471218
101597084,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
15071999,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101728300,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102107195,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101941065,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100331916,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101744084,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101726687,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101591235,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101507435,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101985758,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
12195325,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100898417,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101927546,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
10375629,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101064703,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100793339,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
48027864,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101990758,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101693817,1,3,0,3,0,B,0.054726778,0.080508995,0.242088131,0.272494136
101561967,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101847313,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101535894,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102174916,1,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
101932626,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102095028,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
45037295,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102101165,0,1,0,1,2,A,0.024717898,0.020616419,0.024375226,0.1135111
101717510,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101510739,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101533012,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102016484,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101822122,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101920513,0,1,0,1,2,B,0.024717898,0.025361051,0.024375226,0.00098157
101496831,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
102001026,0,4,0,4,0,A,0.06208837,0.047377463,0.100355947,0.005741511
102221345,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102113256,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101801511,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102315260,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101821622,0,2,1,1,0,A,0.048930188,0.042916548,0.091972153,0.111766326
101997277,0,7,0,7,0,A,0.090049923,0.057862207,0.059577656,0.051242562
102002168,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101926410,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101449230,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101762154,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101239338,0,2,1,3,0,A,0.052734721,0.042050053,0.002917638,0.026134562
101703148,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
102002451,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101796089,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101234043,0,2,3,1,0,A,0.054351358,0.045142258,0,0.011096556
9553103,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101974831,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101503310,0,2,1,1,0,A,0.048930188,0.042916548,0.091972153,0.111766326
101863051,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101696617,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
12711487,0,2,3,2,0,A,0.056414669,0.044685376,0.004126146,0.009550146
102163692,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102058675,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101497137,0,15,0,15,0,A,0.224290709,0.097311496,0,0.008122429
15519648,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101701378,0,3,0,3,0,B,0.054726778,0.066147317,0.242088131,0.417513251
101965669,0,1,2,2,0,A,0.048942275,0.04031744,0.145308835,0.007590138
102220429,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
101402651,0,3,1,2,0,A,0.055557879,0.045899938,0.190179259,0.025256502
102189117,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101883793,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
15367897,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100745454,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102019011,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
102013678,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101541785,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102214047,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101513313,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101820450,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101503434,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101490421,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101932046,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101508225,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101740664,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101492205,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101615082,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101620013,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101856441,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101153571,0,11,0,11,0,B,0.144682611,0.354131758,0,0.003044288
101894963,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101613815,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101930409,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101721545,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102184154,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102058888,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102122125,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101656378,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101844532,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102057966,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102007952,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101326706,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101656552,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102037674,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
102132459,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
10535100,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101710649,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101912233,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101937551,0,1,0,4,0,B,0.047478449,0.045999805,0,0.070663958
101857509,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102069495,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101945242,0,2,2,2,0,B,0.053537283,0.065078206,0.161387333,0.248973764
100942366,0,4,6,2,0,B,0.078593625,0.12204885,0.02,0.136905111
101771768,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101444216,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
10616211,0,1,0,2,0,A,0.0440355,0.038320067,0.041857429,0.005704391
101563258,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
15084213,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101499638,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101924157,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102142834,0,3,0,3,0,B,0.054726778,0.066147317,0.242088131,0.417513251
101720338,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101754705,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102195007,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
48115194,0,2,2,2,0,A,0.053537283,0.043569981,0.161387333,0.021096615
102031151,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101511349,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101551916,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101893640,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101738645,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101954075,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102102589,0,6,0,6,0,B,0.079654592,0.169592612,0.228686863,0.025111796
102127755,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
25630292,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101863056,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101930678,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101655212,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101674213,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101624150,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102064573,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102201731,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102103000,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101403190,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102430303,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101873947,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101934360,0,12,0,12,0,A,0.162069987,0.08028763,0,0.008122429
101754309,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101991709,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100111255,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101300628,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101736258,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101770842,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
101769751,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101796932,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101857534,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101762712,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101551446,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101711744,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101614927,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
10649072,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
11106601,0,1,2,1,0,A,0.047138606,0.040731567,0.04980742,0.057187857
101941318,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101572011,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102045187,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101894532,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101771283,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101929646,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101860393,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
102125082,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101999783,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101928620,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101560899,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100480452,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102117555,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101983298,0,2,2,1,0,A,0.051573457,0.044015985,0,0.010087074
102114588,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101558993,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101725080,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101714236,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102070047,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
12947311,0,1,0,5,0,B,0.049294448,0.045534657,0,0.040160835
101595009,0,2,2,1,0,B,0.051573457,0.065729248,0,0.005693433
101958015,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102011581,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101969397,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102174081,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102049246,0,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
101959951,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101688446,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102155875,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102150760,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101736458,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101924569,0,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
101709250,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
6835830,0,2,0,2,0,B,0.048193174,0.050702562,0.08871716,0.036956077
102053271,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101924354,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101973730,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101489387,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
10219858,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102097754,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102042047,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101991834,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101914952,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102094148,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102173815,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101711807,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101401962,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100891182,0,12,0,12,0,A,0.162069987,0.08028763,0,0.008122429
101995800,1,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101938381,0,1,4,1,0,A,0.052372209,0.042849035,0,0.009626336
15391726,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101759422,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
25650925,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100250305,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101008363,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
101672347,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102008295,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101384792,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101747068,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101608870,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101562006,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101941679,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101652970,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101489328,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101509353,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101698556,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101799208,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101794345,0,4,4,3,1,B,0.056680574,0.08618758,0,0.01666444
101875602,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100103579,1,4,0,4,0,B,0.06208837,0.104038169,0.100355947,0.319439605
101581026,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101545965,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102156928,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101732986,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101680312,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102207583,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101672347,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102124572,0,3,1,3,0,A,0.057664199,0.055568187,0.006022874,0.055307415
12120778,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100503814,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101998917,0,2,2,1,0,A,0.051573457,0.044015985,0,0.010087074
15543952,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102004565,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
102438663,1,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101487464,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
102185595,0,2,2,2,0,B,0.053537283,0.065078206,0.161387333,0.248973764
101763234,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101124910,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101989119,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101069694,0,2,2,1,0,B,0.051573457,0.065729248,0,0.005693433
101912066,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101920840,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
48110363,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101793036,0,2,2,2,0,A,0.053537283,0.043569981,0.161387333,0.021096615
101560283,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
102186172,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
10175693,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101709405,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102042610,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100077051,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101489421,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101778887,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101698016,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101728455,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101760094,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102063075,0,2,2,1,1,A,0.039512932,0.032215006,0,0.004357814
101035625,0,1,2,1,0,A,0.047138606,0.040731567,0.04980742,0.057187857
102222736,0,3,0,3,0,A,0.054726778,0.054196556,0.242088131,0.301446877
101613601,0,1,1,2,0,A,0.046427259,0.039306587,0.088138326,0.03308074
100451221,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101544935,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101738585,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101355428,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102179216,0,1,1,2,0,B,0.046427259,0.048141116,0.088138326,0.1250625
101820939,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101911268,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102135528,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102011098,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102017930,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101862941,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102194279,0,2,2,1,1,A,0.039512932,0.032215006,0,0.004357814
101542394,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101312748,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101663083,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101998388,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
12915709,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102172782,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102088247,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
9369085,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
9016111,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102199927,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100783551,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101120147,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101879702,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101857504,0,1,0,2,0,A,0.0440355,0.038320067,0.041857429,0.005704391
101916722,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
15440473,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
102129653,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101857263,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101988493,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
10543242,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101880889,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100125949,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101753993,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101550332,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102188229,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101693430,0,6,0,6,0,A,0.079654592,0.054145421,0.228686863,0.297569157
102429729,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101561504,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101579512,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101974827,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101506515,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
101824446,0,1,0,5,0,A,0.049294448,0.037159775,0,0.013894193
102088280,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102134019,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
102149909,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101934692,0,1,2,1,0,A,0.047138606,0.040731567,0.04980742,0.057187857
102023177,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102048159,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100960888,0,4,6,2,0,B,0.078593625,0.12204885,0.02,0.136905111
101518455,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102084474,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101510471,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101431273,0,2,1,1,0,A,0.048930188,0.042916548,0.091972153,0.111766326
101515412,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101678432,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102058994,0,1,2,1,0,A,0.047138606,0.040731567,0.04980742,0.057187857
102213594,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101848792,0,3,1,2,0,B,0.055557879,0.068475995,0.190179259,0.102131624
102121371,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101946217,0,12,0,12,0,A,0.162069987,0.08028763,0,0.008122429
101675411,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101822279,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101743796,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101663908,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
