IncidentNum,ArresteeID,age,race,sex,current_charge_violent,age_younger_than_20,pending_charge,prior_conviction,prior_violent_conviction,prior_violent_conviction_3plus,outcome__violent_rearrest,outcome__any_rearrest
206909-2019,102149070.0,41.0,Black,Male,0,0,0,0,0,0,0,0
236912-2019,102189186.0,32.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
198142-2019,102136613.0,23.0,Black,Male,0,0,0,0,0,0,0,0
085945-2019,101947955.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
085945-2019,101947955.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
085945-2019,101947955.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
067602-2019,101308429.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
067602-2019,102245173.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
023319-2019,101903014.0,40.0,White,Male,0,0,0,0,0,0,0,0
195489-2019,102133179.0,31.0,Black,Male,1,0,0,0,0,0,0,0
195489-2019,102133179.0,31.0,Black,Male,0,0,0,0,0,0,0,0
192653-2019,102129164.0,35.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,0
183371-2019,102117662.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
112500-2019,102021128.0,57.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
112500-2019,102021128.0,57.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
208327-2018,101774581.0,21.0,Black,Male,1,0,0,0,0,0,0,0
208327-2018,101774581.0,21.0,Black,Male,1,0,0,0,0,0,0,0
208327-2018,102128725.0,21.0,Black,Male,1,0,0,0,0,0,0,0
208327-2018,102128725.0,21.0,Black,Male,1,0,0,0,0,0,0,0
208327-2018,102454062.0,21.0,Black,Male,1,0,0,0,0,0,0,0
208327-2018,102454062.0,21.0,Black,Male,1,0,0,0,0,0,0,0
192246-2019,101774581.0,22.0,Black,Male,1,0,0,1,1,0,0,0
192246-2019,102128725.0,22.0,Black,Male,1,0,0,1,1,0,0,0
192246-2019,102454062.0,22.0,Black,Male,1,0,0,1,1,0,0,0
044986-2018,101541768.0,24.0,Black,Male,0,0,0,0,0,0,0,0
044986-2018,101541768.0,24.0,Black,Male,1,0,0,0,0,0,0,0
044986-2018,101541768.0,24.0,Black,Male,1,0,0,0,0,0,0,0
238178-2019,102190980.0,26.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
238178-2019,102190980.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
238178-2019,102190980.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
154581-2019,102079013.0,40.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
109137-2019,101388362.0,28.0,Black,Male,1,0,0,0,0,0,0,0
133206-2019,9179340.0,53.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
014886-2019,15071999.0,45.0,White,Male,0,0,0,0,0,0,0,0
140017-2019,102058691.0,33.0,Black,Male,1,0,0,0,0,0,0,0
140017-2019,102058691.0,33.0,Black,Male,1,0,0,0,0,0,0,0
070445-2019,101964902.0,48.0,White,Male,0,0,1,0,0,0,0,0
070445-2019,101962539.0,48.0,White,Male,0,0,1,0,0,0,0,0
068554-2019,101964902.0,48.0,White,Male,0,0,0,0,0,0,0,1
068554-2019,101962539.0,48.0,White,Male,0,0,0,0,0,0,0,1
056724-2019,101903346.0,31.0,Black,Female,0,0,1,1,0,0,0,0
056724-2019,101930737.0,31.0,Black,Female,0,0,1,1,0,0,0,0
056724-2019,101726206.0,31.0,Black,Female,0,0,1,1,0,0,0,0
056724-2019,101946500.0,31.0,Black,Female,0,0,1,1,0,0,0,0
023560-2019,101903346.0,31.0,Black,Female,0,0,0,1,0,0,0,1
023560-2019,101930737.0,31.0,Black,Female,0,0,0,1,0,0,0,1
023560-2019,101726206.0,31.0,Black,Female,0,0,0,1,0,0,0,1
023560-2019,101946500.0,31.0,Black,Female,0,0,0,1,0,0,0,1
044949-2019,101903346.0,31.0,Black,Female,0,0,1,1,0,0,0,1
044949-2019,101930737.0,31.0,Black,Female,0,0,1,1,0,0,0,1
044949-2019,101726206.0,31.0,Black,Female,0,0,1,1,0,0,0,1
044949-2019,101946500.0,31.0,Black,Female,0,0,1,1,0,0,0,1
174414-2018,101903346.0,31.0,Black,Female,0,0,0,0,0,0,0,1
174414-2018,101930737.0,31.0,Black,Female,0,0,0,0,0,0,0,1
174414-2018,101726206.0,31.0,Black,Female,0,0,0,0,0,0,0,1
174414-2018,101946500.0,31.0,Black,Female,0,0,0,0,0,0,0,1
073684-2019,101555534.0,70.0,White,Male,0,0,0,0,0,0,0,0
216375-2019,102161833.0,33.0,Black,Male,0,0,0,0,0,0,0,0
254228-2019,102212419.0,40.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
254228-2019,102212419.0,40.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
164434-2019,102092251.0,39.0,Black,Male,0,0,0,0,0,0,0,0
164434-2019,102092251.0,39.0,Black,Male,0,0,0,0,0,0,0,0
164434-2019,102092251.0,39.0,Black,Male,1,0,0,0,0,0,0,0
228203-2019,101984574.0,,White,Male,1,0,0,1,1,0,0,0
085256-2019,101984574.0,18.0,White,Male,0,1,0,0,0,0,1,1
085256-2019,101984574.0,18.0,White,Male,1,1,0,0,0,0,1,1
238198-2019,102191025.0,28.0,Black,Male,0,0,0,0,0,0,0,0
238198-2019,102191025.0,28.0,Black,Male,1,0,0,0,0,0,0,0
025745-2019,101906395.0,55.0,Black,Male,0,0,0,0,0,0,0,0
056722-2019,101946433.0,54.0,Black,Male,0,0,0,0,0,0,0,0
173719-2019,102104384.0,40.0,Black,Male,0,0,0,0,0,0,0,0
226388-2019,15420050.0,39.0,Black,Male,1,0,0,0,0,0,0,0
226388-2019,15420050.0,39.0,Black,Male,1,0,0,0,0,0,0,0
226388-2019,15420050.0,39.0,Black,Male,1,0,0,0,0,0,0,0
258024-2019,102217554.0,46.0,Black,Male,0,0,0,0,0,0,0,0
038820-2019,9911544.0,43.0,White,Female,1,0,0,0,0,0,0,0
138411-2019,25620596.0,51.0,Black,Male,0,0,0,0,0,0,0,0
143908-2019,102064613.0,44.0,White,Male,1,0,0,0,0,0,0,0
149387-2019,102071788.0,39.0,Black,Male,0,0,0,0,0,0,0,0
149387-2019,101095035.0,39.0,Black,Male,0,0,0,0,0,0,0,0
027775-2019,101908884.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
027775-2019,101908884.0,18.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
063212-2019,101955369.0,26.0,Black,Male,0,0,0,0,0,0,0,1
063212-2019,102000193.0,26.0,Black,Male,0,0,0,0,0,0,0,1
096905-2019,101955369.0,26.0,Black,Male,0,0,1,0,0,0,0,0
096905-2019,102000193.0,26.0,Black,Male,0,0,1,0,0,0,0,0
196096-2019,102134074.0,41.0,Black,Male,1,0,0,0,0,0,0,0
196096-2019,15338426.0,41.0,Black,Male,1,0,0,0,0,0,0,0
095371-2019,101998365.0,27.0,Black,Male,1,0,0,0,0,0,1,1
095371-2019,101998365.0,27.0,Black,Male,1,0,0,0,0,0,1,1
095371-2019,101998365.0,27.0,Black,Male,1,0,0,0,0,0,1,1
095371-2019,102060889.0,27.0,Black,Male,1,0,0,0,0,0,1,1
095371-2019,102060889.0,27.0,Black,Male,1,0,0,0,0,0,1,1
095371-2019,102060889.0,27.0,Black,Male,1,0,0,0,0,0,1,1
141601-2019,101998365.0,27.0,Black,Male,0,0,1,0,1,0,0,0
141601-2019,101998365.0,27.0,Black,Male,0,0,1,0,1,0,0,0
141601-2019,101998365.0,27.0,Black,Male,1,0,1,0,1,0,0,0
141601-2019,102060889.0,27.0,Black,Male,0,0,1,0,1,0,0,0
141601-2019,102060889.0,27.0,Black,Male,0,0,1,0,1,0,0,0
141601-2019,102060889.0,27.0,Black,Male,1,0,1,0,1,0,0,0
171761-2019,102101898.0,45.0,Black,Male,1,0,0,0,0,0,0,0
171761-2019,102101898.0,45.0,Black,Male,1,0,0,0,0,0,0,0
176013-2019,102107629.0,34.0,Black,Female,0,0,0,0,0,0,0,0
247542-2019,102203508.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
105409-2019,12870942.0,23.0,Black,Male,1,0,0,1,1,0,0,0
105409-2019,12870942.0,23.0,Black,Male,1,0,0,1,1,0,0,0
105409-2019,102011694.0,23.0,Black,Male,1,0,0,1,1,0,0,0
105409-2019,102011694.0,23.0,Black,Male,1,0,0,1,1,0,0,0
237906-2018,12870942.0,21.0,Black,Male,1,0,0,0,0,0,1,1
237906-2018,102011694.0,21.0,Black,Male,1,0,0,0,0,0,1,1
042537-2019,101927648.0,58.0,Black,Male,1,0,0,0,0,0,0,0
105634-2019,102012050.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
171803-2018,10051093.0,41.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
047212-2019,101893855.0,36.0,Black,Male,1,0,1,0,0,0,0,0
047212-2019,101933697.0,36.0,Black,Male,1,0,1,0,0,0,0,0
016376-2019,101893855.0,36.0,Black,Male,0,0,0,0,0,0,1,1
016376-2019,101933697.0,36.0,Black,Male,0,0,0,0,0,0,1,1
203375-2019,102144129.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
241226-2019,102195075.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
173665-2019,102104347.0,54.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
203309-2019,102144007.0,22.0,White,Female,0,0,0,0,0,0,0,0
251928-2018,101836044.0,39.0,Black,Male,1,0,0,0,0,0,1,1
251928-2018,101836044.0,39.0,Black,Male,1,0,0,0,0,0,1,1
042724-2019,101927815.0,33.0,White,Male,0,0,0,0,0,0,0,0
084694-2019,101983931.0,38.0,Black,Male,0,0,0,0,0,0,0,0
140170-2019,101542365.0,21.0,Black,Male,1,0,1,1,1,0,0,0
125139-2019,101542365.0,20.0,Black,Male,1,1,0,1,1,0,1,1
125139-2019,101542365.0,20.0,Black,Male,1,1,0,1,1,0,1,1
045596-2018,101542365.0,20.0,Black,Male,1,1,0,0,0,0,0,0
245162-2019,102200329.0,48.0,Black,Male,0,0,0,0,0,0,0,0
024007-2019,101903884.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
069054-2019,101963271.0,25.0,White,Female,0,0,0,0,0,0,0,0
032559-2019,101915045.0,31.0,White,Male,0,0,0,0,0,0,0,0
259134-2018,101845388.0,26.0,Black,Male,1,0,1,0,1,0,0,0
259134-2018,101845388.0,26.0,Black,Male,0,0,1,0,1,0,0,0
259134-2018,101832230.0,26.0,Black,Male,1,0,1,0,1,0,0,0
259134-2018,101832230.0,26.0,Black,Male,0,0,1,0,1,0,0,0
249139-2018,101845388.0,26.0,Black,Male,0,0,0,0,0,0,1,1
249139-2018,101845388.0,26.0,Black,Male,1,0,0,0,0,0,1,1
249139-2018,101832230.0,26.0,Black,Male,0,0,0,0,0,0,1,1
249139-2018,101832230.0,26.0,Black,Male,1,0,0,0,0,0,1,1
021347-2019,101900293.0,53.0,Black,Female,0,0,0,0,0,0,0,0
236801-2019,102189290.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
236801-2019,102189290.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
236801-2019,102189290.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
022704-2019,101902237.0,56.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
238594-2019,102429729.0,55.0,White,Male,0,0,0,0,0,0,0,0
238594-2019,102191601.0,55.0,White,Male,0,0,0,0,0,0,0,0
142986-2019,102062830.0,52.0,White,Male,0,0,0,0,0,0,0,0
009625-2019,101885000.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
153743-2019,102078142.0,42.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
245967-2019,102201294.0,28.0,Black,Female,1,0,0,0,0,0,0,0
071303-2019,101966022.0,45.0,Black,Female,0,0,1,0,0,0,0,1
071303-2019,101902982.0,45.0,Black,Female,0,0,1,0,0,0,0,1
071303-2019,102082326.0,45.0,Black,Female,0,0,1,0,0,0,0,1
071303-2019,102109197.0,45.0,Black,Female,0,0,1,0,0,0,0,1
071303-2019,101929573.0,45.0,Black,Female,0,0,1,0,0,0,0,1
044127-2019,101966022.0,45.0,Black,Female,0,0,1,0,0,0,0,1
044127-2019,101902982.0,45.0,Black,Female,0,0,1,0,0,0,0,1
044127-2019,102082326.0,45.0,Black,Female,0,0,1,0,0,0,0,1
044127-2019,102109197.0,45.0,Black,Female,0,0,1,0,0,0,0,1
044127-2019,101929573.0,45.0,Black,Female,0,0,1,0,0,0,0,1
177406-2019,101966022.0,45.0,Black,Female,0,0,1,1,0,0,0,0
177406-2019,101902982.0,45.0,Black,Female,0,0,1,1,0,0,0,0
177406-2019,102082326.0,45.0,Black,Female,0,0,1,1,0,0,0,0
177406-2019,102109197.0,45.0,Black,Female,0,0,1,1,0,0,0,0
177406-2019,101929573.0,45.0,Black,Female,0,0,1,1,0,0,0,0
023289-2019,101966022.0,45.0,Black,Female,0,0,0,0,0,0,0,1
023289-2019,101902982.0,45.0,Black,Female,0,0,0,0,0,0,0,1
023289-2019,102082326.0,45.0,Black,Female,0,0,0,0,0,0,0,1
023289-2019,102109197.0,45.0,Black,Female,0,0,0,0,0,0,0,1
023289-2019,101929573.0,45.0,Black,Female,0,0,0,0,0,0,0,1
156922-2019,101966022.0,45.0,Black,Female,0,0,0,1,0,0,0,1
156922-2019,101902982.0,45.0,Black,Female,0,0,0,1,0,0,0,1
156922-2019,102082326.0,45.0,Black,Female,0,0,0,1,0,0,0,1
156922-2019,102109197.0,45.0,Black,Female,0,0,0,1,0,0,0,1
156922-2019,101929573.0,45.0,Black,Female,0,0,0,1,0,0,0,1
220190-2019,102166856.0,25.0,White,Female,0,0,0,0,0,0,0,0
230885-2019,102181183.0,50.0,Black,Male,1,0,0,0,0,0,0,0
056579-2019,101946134.0,19.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
114125-2019,102023325.0,24.0,Black,Female,0,0,0,0,0,0,0,0
089785-2019,101991022.0,46.0,Black,Male,0,0,0,0,0,0,0,0
253174-2019,102211028.0,25.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
078601-2019,101975773.0,31.0,White,Male,0,0,0,0,0,0,0,0
056802-2019,101946658.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
002953-2019,8237550.0,39.0,Black,Female,1,0,0,0,0,0,0,0
224345-2019,102172450.0,32.0,White,Female,0,0,0,0,0,0,0,0
200891-2019,102140916.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
065972-2019,101450596.0,56.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
033862-2019,100016320.0,41.0,Black,Male,0,0,0,0,0,0,0,1
033862-2019,101916586.0,41.0,Black,Male,0,0,0,0,0,0,0,1
033862-2019,101922872.0,41.0,Black,Male,0,0,0,0,0,0,0,1
038797-2019,100016320.0,41.0,Black,Male,0,0,1,0,0,0,0,0
038797-2019,101916586.0,41.0,Black,Male,0,0,1,0,0,0,0,0
038797-2019,101922872.0,41.0,Black,Male,0,0,1,0,0,0,0,0
176754-2019,102108393.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
172677-2019,101857263.0,56.0,Hispanic or Latino,Male,0,0,0,1,0,0,0,0
268312-2018,101857263.0,56.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
145355-2019,102066114.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
208651-2019,100519732.0,26.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
208651-2019,102151551.0,26.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
103199-2019,102008693.0,58.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
209643-2019,102152679.0,58.0,White,Male,0,0,0,0,0,0,0,0
173135-2019,102103829.0,33.0,Black,Male,1,0,0,0,0,0,0,0
219283-2019,15582690.0,38.0,White,Male,0,0,0,0,0,0,0,0
130885-2019,102045590.0,34.0,White,Male,1,0,0,1,1,0,1,1
069884-2019,101964350.0,33.0,Black,Male,1,0,0,0,0,0,0,0
058275-2019,101948631.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
171717-2019,25442880.0,33.0,White,Male,0,0,0,0,0,0,0,0
106140-2019,102012525.0,29.0,Black,Male,0,0,0,0,0,0,0,0
100120-2019,102004729.0,26.0,White,Male,0,0,0,0,0,0,0,0
175151-2019,9309560.0,32.0,Black,Male,0,0,0,1,0,0,0,0
174058-2018,9309560.0,32.0,Black,Male,0,0,0,0,0,0,0,0
043335-2019,101928717.0,31.0,Black,Male,1,0,0,0,0,0,0,0
043335-2019,101928717.0,31.0,Black,Male,1,0,0,0,0,0,0,0
043335-2019,101928717.0,31.0,Black,Male,1,0,0,0,0,0,0,0
143390-2019,102064027.0,47.0,Black,Male,1,0,0,0,0,0,0,0
068768-2019,101962973.0,23.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
042700-2019,101906991.0,26.0,Black,Male,0,0,1,0,0,0,0,0
042700-2019,102434790.0,26.0,Black,Male,0,0,1,0,0,0,0,0
042700-2019,101927752.0,26.0,Black,Male,0,0,1,0,0,0,0,0
042700-2019,102384353.0,26.0,Black,Male,0,0,1,0,0,0,0,0
042700-2019,102296075.0,26.0,Black,Male,0,0,1,0,0,0,0,0
042700-2019,102250861.0,26.0,Black,Male,0,0,1,0,0,0,0,0
026322-2019,101906991.0,26.0,Black,Male,0,0,0,0,0,0,0,1
026322-2019,102434790.0,26.0,Black,Male,0,0,0,0,0,0,0,1
026322-2019,101927752.0,26.0,Black,Male,0,0,0,0,0,0,0,1
026322-2019,102384353.0,26.0,Black,Male,0,0,0,0,0,0,0,1
026322-2019,102296075.0,26.0,Black,Male,0,0,0,0,0,0,0,1
026322-2019,102250861.0,26.0,Black,Male,0,0,0,0,0,0,0,1
027603-2019,101908696.0,44.0,White,Female,0,0,0,0,0,0,0,0
123858-2018,102454087.0,,White,Male,0,0,0,0,0,0,0,0
123858-2018,102446771.0,,White,Male,0,0,0,0,0,0,0,0
123858-2018,102456636.0,,White,Male,0,0,0,0,0,0,0,0
123858-2018,101653919.0,,White,Male,0,0,0,0,0,0,0,0
181022-2019,101986793.0,,Black,Male,1,0,0,0,0,0,0,0
181022-2019,101986793.0,,Black,Male,1,0,0,0,0,0,0,0
151910-2019,102075267.0,42.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
224848-2019,102173215.0,28.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
134329-2019,102085478.0,46.0,White,Female,0,0,1,1,0,0,0,1
134329-2019,102050318.0,46.0,White,Female,0,0,1,1,0,0,0,1
134329-2019,101946005.0,46.0,White,Female,0,0,1,1,0,0,0,1
134329-2019,102045839.0,46.0,White,Female,0,0,1,1,0,0,0,1
134329-2019,102083370.0,46.0,White,Female,0,0,1,1,0,0,0,1
134329-2019,101512960.0,46.0,White,Female,0,0,1,1,0,0,0,1
123615-2019,102085478.0,44.0,White,Female,0,0,1,0,0,0,0,1
123615-2019,102050318.0,44.0,White,Female,0,0,1,0,0,0,0,1
123615-2019,101946005.0,44.0,White,Female,0,0,1,0,0,0,0,1
123615-2019,102045839.0,44.0,White,Female,0,0,1,0,0,0,0,1
123615-2019,102083370.0,44.0,White,Female,0,0,1,0,0,0,0,1
123615-2019,101512960.0,44.0,White,Female,0,0,1,0,0,0,0,1
131142-2019,102085478.0,46.0,White,Female,0,0,1,1,0,0,0,1
131142-2019,102050318.0,46.0,White,Female,0,0,1,1,0,0,0,1
131142-2019,101946005.0,46.0,White,Female,0,0,1,1,0,0,0,1
131142-2019,102045839.0,46.0,White,Female,0,0,1,1,0,0,0,1
131142-2019,102083370.0,46.0,White,Female,0,0,1,1,0,0,0,1
131142-2019,101512960.0,46.0,White,Female,0,0,1,1,0,0,0,1
056394-2019,102085478.0,46.0,White,Female,0,0,0,0,0,0,0,1
056394-2019,102050318.0,46.0,White,Female,0,0,0,0,0,0,0,1
056394-2019,101946005.0,46.0,White,Female,0,0,0,0,0,0,0,1
056394-2019,102045839.0,46.0,White,Female,0,0,0,0,0,0,0,1
056394-2019,102083370.0,46.0,White,Female,0,0,0,0,0,0,0,1
056394-2019,101512960.0,46.0,White,Female,0,0,0,0,0,0,0,1
157647-2019,102085478.0,46.0,White,Female,0,0,1,1,0,0,0,1
157647-2019,102050318.0,46.0,White,Female,0,0,1,1,0,0,0,1
157647-2019,101946005.0,46.0,White,Female,0,0,1,1,0,0,0,1
157647-2019,102045839.0,46.0,White,Female,0,0,1,1,0,0,0,1
157647-2019,102083370.0,46.0,White,Female,0,0,1,1,0,0,0,1
157647-2019,101512960.0,46.0,White,Female,0,0,1,1,0,0,0,1
159213-2019,102085478.0,46.0,White,Female,0,0,1,1,0,0,0,0
159213-2019,102050318.0,46.0,White,Female,0,0,1,1,0,0,0,0
159213-2019,101946005.0,46.0,White,Female,0,0,1,1,0,0,0,0
159213-2019,102045839.0,46.0,White,Female,0,0,1,1,0,0,0,0
159213-2019,102083370.0,46.0,White,Female,0,0,1,1,0,0,0,0
159213-2019,101512960.0,46.0,White,Female,0,0,1,1,0,0,0,0
002528-2019,101875262.0,31.0,American Indian or Alaska Native,Female,0,0,0,0,0,0,0,0
119192-2019,102029585.0,60.0,Black,Male,0,0,0,0,0,0,0,0
049457-2019,101936711.0,34.0,Black,Male,0,0,0,0,0,0,0,0
049457-2019,100978971.0,34.0,Black,Male,0,0,0,0,0,0,0,0
016607-2019,101894477.0,19.0,Black,Male,1,1,0,0,0,0,1,1
016607-2019,102041417.0,19.0,Black,Male,1,1,0,0,0,0,1,1
127657-2019,101894477.0,19.0,Black,Male,1,1,0,1,1,0,0,0
127657-2019,101894477.0,19.0,Black,Male,0,1,0,1,1,0,0,0
127657-2019,101894477.0,19.0,Black,Male,0,1,0,1,1,0,0,0
127657-2019,102041417.0,19.0,Black,Male,1,1,0,1,1,0,0,0
127657-2019,102041417.0,19.0,Black,Male,0,1,0,1,1,0,0,0
127657-2019,102041417.0,19.0,Black,Male,0,1,0,1,1,0,0,0
191414-2019,102127933.0,23.0,Black,Female,0,0,0,0,0,0,0,0
225617-2019,102174007.0,35.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
203787-2019,102394456.0,19.0,Black,Male,1,1,0,0,0,0,0,0
203787-2019,102755757.0,19.0,Black,Male,1,1,0,0,0,0,0,0
203787-2019,101285127.0,19.0,Black,Male,1,1,0,0,0,0,0,0
129235-2018,101661447.0,56.0,Black,Male,0,0,0,0,0,0,0,0
129235-2018,102758342.0,56.0,Black,Male,0,0,0,0,0,0,0,0
190128-2018,101749287.0,37.0,Black,Female,1,0,0,0,0,0,0,0
187800-2019,102123351.0,35.0,Black,Male,0,0,0,0,0,0,0,0
159929-2019,10703777.0,,Hispanic or Latino,Male,0,0,0,1,0,0,0,0
219551-2018,10703777.0,28.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
172506-2019,102102896.0,35.0,White,Male,0,0,0,0,0,0,0,0
093416-2019,102396985.0,36.0,Black,Male,1,0,0,0,0,0,0,0
093416-2019,102396985.0,36.0,Black,Male,1,0,0,0,0,0,0,0
093416-2019,101995852.0,36.0,Black,Male,1,0,0,0,0,0,0,0
093416-2019,101995852.0,36.0,Black,Male,1,0,0,0,0,0,0,0
010073-2019,101900693.0,54.0,Native Hawaiian/Pacific Islander,Male,0,0,1,1,1,0,0,1
010073-2019,101875561.0,54.0,Native Hawaiian/Pacific Islander,Male,0,0,1,1,1,0,0,1
010073-2019,101793108.0,54.0,Native Hawaiian/Pacific Islander,Male,0,0,1,1,1,0,0,1
010073-2019,101942145.0,54.0,Native Hawaiian/Pacific Islander,Male,0,0,1,1,1,0,0,1
053679-2019,101900693.0,54.0,Asian,Male,0,0,1,1,1,0,0,0
053679-2019,101875561.0,54.0,Asian,Male,0,0,1,1,1,0,0,0
053679-2019,101793108.0,54.0,Asian,Male,0,0,1,1,1,0,0,0
053679-2019,101942145.0,54.0,Asian,Male,0,0,1,1,1,0,0,0
021697-2019,101900693.0,54.0,Asian,Male,0,0,1,1,1,0,0,1
021697-2019,101875561.0,54.0,Asian,Male,0,0,1,1,1,0,0,1
021697-2019,101793108.0,54.0,Asian,Male,0,0,1,1,1,0,0,1
021697-2019,101942145.0,54.0,Asian,Male,0,0,1,1,1,0,0,1
002462-2019,101900693.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101900693.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101900693.0,54.0,Asian,Male,1,0,1,0,0,0,0,1
002462-2019,101875561.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101875561.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101875561.0,54.0,Asian,Male,1,0,1,0,0,0,0,1
002462-2019,101793108.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101793108.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101793108.0,54.0,Asian,Male,1,0,1,0,0,0,0,1
002462-2019,101942145.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101942145.0,54.0,Asian,Male,0,0,1,0,0,0,0,1
002462-2019,101942145.0,54.0,Asian,Male,1,0,1,0,0,0,0,1
220893-2018,101900693.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101900693.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101875561.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101875561.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101793108.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101793108.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101942145.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
220893-2018,101942145.0,53.0,Asian,Male,0,0,0,0,0,0,1,1
001948-2019,101874690.0,22.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
067627-2019,101961381.0,38.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
173268-2019,102104067.0,39.0,White,Male,1,0,0,0,0,0,0,0
101822-2019,101967268.0,42.0,White,Male,0,0,1,0,0,0,0,0
101822-2019,101967268.0,42.0,White,Male,1,0,1,0,0,0,0,0
101822-2019,101967268.0,42.0,White,Male,1,0,1,0,0,0,0,0
101822-2019,102007650.0,42.0,White,Male,0,0,1,0,0,0,0,0
101822-2019,102007650.0,42.0,White,Male,1,0,1,0,0,0,0,0
101822-2019,102007650.0,42.0,White,Male,1,0,1,0,0,0,0,0
072170-2019,101967268.0,42.0,White,Male,0,0,0,0,0,0,1,1
072170-2019,102007650.0,42.0,White,Male,0,0,0,0,0,0,1,1
078100-2019,101975012.0,37.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
115080-2019,100103474.0,28.0,Black,Male,0,0,0,0,0,0,0,0
117057-2019,102026882.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
184787-2019,102119471.0,27.0,Black,Male,1,0,0,0,0,0,1,1
184787-2019,102140979.0,27.0,Black,Male,1,0,0,0,0,0,1,1
200993-2019,102119471.0,27.0,Black,Male,1,0,1,0,1,0,0,0
200993-2019,102119471.0,27.0,Black,Male,0,0,1,0,1,0,0,0
200993-2019,102140979.0,27.0,Black,Male,1,0,1,0,1,0,0,0
200993-2019,102140979.0,27.0,Black,Male,0,0,1,0,1,0,0,0
052060-2019,101779000.0,53.0,Black,Male,0,0,0,1,0,0,0,1
