id,age,race,v_decile_score,v_score_text,is_violent_recid,two_year_recid
3979,42,Caucasian,1,Low,0,0
3981,43,African-American,4,Low,1,1
3982,44,African-American,1,Low,0,0
3991,29,Hispanic,2,Low,0,0
3994,31,Hispanic,2,Low,0,0
3999,41,African-American,1,Low,0,0
4002,29,African-American,3,Low,0,0
4003,26,Caucasian,3,Low,0,0
4004,27,African-American,3,Low,0,0
4005,35,Caucasian,3,Low,0,0
4006,54,Caucasian,1,Low,0,0
4010,20,African-American,6,Medium,0,0
4011,27,Caucasian,5,Medium,0,0
4012,21,African-American,7,Medium,0,0
4018,54,African-American,1,Low,0,0
4021,39,African-American,1,Low,0,0
4023,33,Caucasian,1,Low,0,0
4028,35,African-American,2,Low,0,0
4031,53,African-American,1,Low,0,0
4032,28,Caucasian,3,Low,0,0
4033,26,African-American,4,Low,0,0
4036,31,African-American,5,Medium,0,0
4039,33,Hispanic,2,Low,0,0
4041,28,African-American,7,Medium,0,0
4049,23,Caucasian,4,Low,1,1
4052,36,African-American,5,Medium,0,0
4054,22,African-American,5,Medium,0,0
4060,37,African-American,1,Low,0,0
4061,52,Caucasian,1,Low,0,0
4062,26,Caucasian,3,Low,0,0
4064,33,Caucasian,2,Low,0,0
4068,55,Caucasian,1,Low,0,0
4070,37,African-American,1,Low,0,0
4072,41,African-American,1,Low,0,0
4073,26,Caucasian,3,Low,0,0
4075,41,African-American,5,Medium,0,0
4076,33,African-American,2,Low,0,0
4080,23,African-American,6,Medium,0,0
4081,27,Caucasian,2,Low,0,0
4082,24,Caucasian,5,Medium,1,1
4084,30,African-American,6,Medium,0,0
4085,55,Caucasian,2,Low,0,0
4088,35,African-American,1,Low,0,0
4099,20,African-American,6,Medium,0,0
4101,31,African-American,10,High,1,1
4105,33,Caucasian,9,High,1,1
4106,44,Caucasian,4,Low,1,1
4108,41,African-American,9,High,1,1
4111,56,African-American,5,Medium,0,0
4112,21,African-American,6,Medium,0,0
4117,48,Caucasian,1,Low,0,0
4120,39,Caucasian,1,Low,0,0
4121,31,Hispanic,2,Low,0,0
4122,25,Caucasian,4,Low,0,0
4125,28,African-American,4,Low,0,0
4126,30,African-American,2,Low,1,1
4127,19,African-American,8,High,1,1
4130,57,Caucasian,1,Low,0,0
4136,26,African-American,2,Low,0,0
4141,37,African-American,4,Low,0,0
4143,48,African-American,1,Low,0,0
4144,21,African-American,9,High,0,0
4154,52,African-American,1,Low,0,0
4161,54,African-American,1,Low,1,1
4164,40,Caucasian,1,Low,0,0
4165,22,African-American,6,Medium,0,0
4168,50,Caucasian,2,Low,0,0
4169,35,Caucasian,4,Low,0,0
4171,21,African-American,6,Medium,0,0
4178,27,Caucasian,4,Low,0,0
4180,38,Hispanic,3,Low,1,1
4182,32,Caucasian,2,Low,0,0
4183,59,Caucasian,1,Low,0,0
4186,59,Caucasian,1,Low,0,0
4193,44,Hispanic,1,Low,0,0
4195,31,African-American,4,Low,1,1
4196,32,African-American,2,Low,0,0
4199,22,Caucasian,6,Medium,0,0
4203,34,Caucasian,2,Low,0,0
4204,30,African-American,2,Low,0,0
4211,46,Other,1,Low,0,0
4217,35,Caucasian,4,Low,1,1
4219,35,African-American,1,Low,0,0
4223,30,African-American,5,Medium,1,1
4228,31,Caucasian,6,Medium,1,1
4230,31,Hispanic,7,Medium,0,0
4232,36,African-American,3,Low,1,1
4233,39,African-American,1,Low,0,0
4239,35,Hispanic,2,Low,0,0
4245,37,African-American,1,Low,0,0
4247,25,African-American,3,Low,0,0
4250,27,African-American,3,Low,0,0
4252,47,Caucasian,1,Low,0,0
4254,46,African-American,4,Low,0,0
4255,27,Caucasian,6,Medium,0,0
4256,34,African-American,8,High,1,1
4258,25,Caucasian,3,Low,0,0
4260,26,African-American,4,Low,0,0
4265,60,African-American,1,Low,0,0
4267,49,Other,1,Low,1,1
4270,21,African-American,7,Medium,0,0
4276,21,African-American,8,High,1,1
4280,29,Hispanic,3,Low,0,0
4281,29,African-American,2,Low,0,0
4282,21,Hispanic,6,Medium,0,0
4288,51,Caucasian,1,Low,0,0
4290,29,African-American,2,Low,0,0
4292,24,Other,5,Medium,0,0
4296,37,Hispanic,1,Low,0,0
4300,53,Caucasian,1,Low,0,0
4303,25,African-American,6,Medium,0,0
4305,38,Hispanic,1,Low,0,0
4306,22,African-American,10,High,1,1
4307,21,African-American,8,High,0,0
4314,28,African-American,8,High,1,1
4317,25,African-American,5,Medium,0,0
4319,56,Caucasian,1,Low,0,0
4320,34,African-American,4,Low,0,0
4322,35,Hispanic,4,Low,0,0
4324,22,Caucasian,6,Medium,0,0
4328,23,African-American,8,High,1,1
4329,30,African-American,6,Medium,0,0
4330,42,African-American,3,Low,1,1
4331,50,African-American,8,High,1,1
4335,37,African-American,3,Low,0,0
4336,23,African-American,5,Medium,0,0
4337,41,Caucasian,1,Low,0,0
4338,50,African-American,1,Low,0,0
4339,41,Hispanic,9,High,1,1
4341,40,Other,4,Low,1,1
4356,23,Caucasian,4,Low,0,0
4358,64,Other,1,Low,0,0
4360,51,Caucasian,1,Low,0,0
4367,35,African-American,3,Low,1,1
4370,29,African-American,6,Medium,0,0
4371,57,Caucasian,1,Low,0,0
4376,23,Other,5,Medium,0,0
4381,55,Caucasian,1,Low,0,0
4387,28,African-American,8,High,1,1
4389,25,Caucasian,3,Low,0,0
4390,66,Caucasian,1,Low,0,0
4391,28,African-American,2,Low,0,0
4394,24,African-American,5,Medium,0,0
4400,73,Caucasian,1,Low,0,0
4401,44,African-American,1,Low,0,0
4402,42,Hispanic,1,Low,0,0
4403,40,African-American,4,Low,0,0
4406,21,Hispanic,8,High,0,0
4407,56,Caucasian,1,Low,1,1
4408,42,African-American,1,Low,0,0
4411,50,Caucasian,1,Low,0,0
4414,34,Caucasian,2,Low,0,0
4415,47,African-American,1,Low,1,1
4416,58,Caucasian,1,Low,0,0
4418,48,Caucasian,1,Low,0,0
4419,20,Caucasian,6,Medium,1,0
4422,29,African-American,6,Medium,0,0
4425,38,Other,2,Low,0,0
4426,43,Caucasian,1,Low,0,0
4430,25,Hispanic,5,Medium,1,1
4432,22,Caucasian,10,High,0,0
4433,32,Hispanic,2,Low,0,0
4434,26,Caucasian,5,Medium,1,1
4435,48,Other,1,Low,0,0
4437,71,Caucasian,1,Low,0,0
4438,61,Caucasian,1,Low,0,0
4439,22,Caucasian,5,Medium,0,0
4441,54,Caucasian,1,Low,0,0
4442,24,Caucasian,7,Medium,0,0
4443,28,Caucasian,3,Low,0,0
4444,25,Caucasian,8,High,0,0
4445,22,African-American,5,Medium,0,0
4448,35,African-American,3,Low,0,0
4450,21,African-American,5,Medium,0,0
4451,49,Caucasian,1,Low,0,0
4461,64,Caucasian,1,Low,0,0
4464,37,African-American,2,Low,0,0
4466,34,African-American,3,Low,1,1
4468,60,Hispanic,1,Low,0,0
4469,58,Caucasian,1,Low,0,0
4471,27,Caucasian,2,Low,0,0
4475,25,African-American,3,Low,0,0
4478,56,African-American,4,Low,0,0
4479,33,African-American,2,Low,0,0
4483,32,African-American,4,Low,1,1
4491,25,African-American,5,Medium,1,1
4492,20,African-American,6,Medium,0,0
4493,32,African-American,7,Medium,0,0
4494,49,African-American,2,Low,0,0
4495,22,African-American,5,Medium,0,0
4496,24,African-American,4,Low,0,0
4505,22,Caucasian,5,Medium,0,0
4508,26,African-American,4,Low,0,0
4510,54,Caucasian,1,Low,0,0
4511,59,African-American,1,Low,0,0
4513,24,Other,6,Medium,1,1
4514,64,African-American,1,Low,0,0
4517,22,African-American,5,Medium,0,0
4520,30,African-American,3,Low,1,1
4521,27,Caucasian,3,Low,0,0
4524,20,Caucasian,7,Medium,0,0
4527,37,Other,1,Low,0,0
4530,25,Other,3,Low,0,0
4534,32,African-American,1,Low,0,0
4536,44,Caucasian,1,Low,0,0
4537,41,African-American,2,Low,0,0
4541,30,Caucasian,2,Low,0,0
4544,27,African-American,6,Medium,1,1
4553,34,Hispanic,2,Low,0,0
4556,33,African-American,1,Low,0,0
4558,33,Caucasian,2,Low,0,0
4560,37,Hispanic,1,Low,0,0
4562,28,African-American,4,Low,0,0
4563,25,African-American,5,Medium,1,1
4566,30,African-American,3,Low,0,0
4567,47,African-American,1,Low,0,0
4574,31,Caucasian,4,Low,1,1
4582,46,African-American,3,Low,0,0
4584,62,Caucasian,1,Low,0,0
4591,25,Caucasian,9,High,0,0
4593,38,Asian,1,Low,0,0
4598,29,African-American,8,High,0,0
4603,39,African-American,1,Low,0,0
4604,48,Hispanic,1,Low,0,0
4605,31,Other,1,Low,1,1
4609,50,Caucasian,1,Low,0,0
4611,27,African-American,2,Low,0,0
4615,24,African-American,5,Medium,0,0
4620,41,Caucasian,1,Low,0,0
4622,38,Other,3,Low,0,0
4624,32,African-American,6,Medium,1,1
4628,25,Caucasian,9,High,0,0
4629,55,Caucasian,2,Low,1,1
4631,28,African-American,7,Medium,1,1
4639,39,Hispanic,3,Low,1,1
4641,35,Caucasian,2,Low,0,0
4643,32,African-American,6,Medium,1,1
4645,69,Other,1,Low,0,0
4647,21,Caucasian,8,High,0,0
4648,41,Caucasian,1,Low,0,0
4649,21,Hispanic,6,Medium,0,0
4651,38,African-American,6,Medium,0,0
4657,35,Caucasian,3,Low,1,1
4658,34,African-American,6,Medium,0,0
4659,52,Caucasian,1,Low,0,0
4660,21,African-American,8,High,0,0
4661,43,African-American,2,Low,0,0
4662,32,Caucasian,2,Low,0,0
4665,21,African-American,5,Medium,0,0
4668,65,Caucasian,1,Low,0,0
4670,27,Caucasian,3,Low,0,0
4677,42,Other,1,Low,0,0
4678,63,African-American,2,Low,0,0
4679,40,Caucasian,1,Low,0,0
4680,34,Hispanic,3,Low,0,0
4682,27,Caucasian,2,Low,0,0
4683,29,Hispanic,1,Low,0,0
4686,50,African-American,2,Low,0,0
4692,47,Caucasian,1,Low,0,0
4694,44,Caucasian,1,Low,0,0
4696,56,Hispanic,1,Low,0,0
4697,23,African-American,5,Medium,0,0
4698,54,African-American,1,Low,0,0
4701,38,Caucasian,8,High,0,0
4703,25,Hispanic,3,Low,1,1
4712,56,African-American,1,Low,0,0
4718,39,Caucasian,1,Low,0,0
4719,29,Caucasian,2,Low,0,0
4722,26,Caucasian,3,Low,0,0
4726,58,Other,1,Low,0,0
4731,21,African-American,7,Medium,1,1
4732,21,African-American,8,High,0,0
4735,23,African-American,8,High,0,0
4737,46,African-American,3,Low,0,0
4743,35,Hispanic,5,Medium,1,0
4748,30,African-American,2,Low,0,0
4749,47,Caucasian,1,Low,0,0
4750,30,Caucasian,2,Low,0,0
4754,47,African-American,1,Low,0,0
4763,24,Caucasian,4,Low,0,0
4765,45,Caucasian,1,Low,0,0
4767,39,Caucasian,1,Low,0,0
4769,40,Caucasian,1,Low,0,0
4772,24,African-American,6,Medium,0,0
4773,23,African-American,4,Low,0,0
4774,61,Caucasian,1,Low,0,0
4780,23,Caucasian,7,Medium,0,0
4784,40,African-American,6,Medium,0,0
4787,44,African-American,2,Low,0,0
4792,22,African-American,6,Medium,0,0
4796,24,Other,4,Low,0,0
4797,33,Caucasian,3,Low,0,0
4801,31,Other,2,Low,0,0
4808,57,African-American,7,Medium,1,1
4811,65,Caucasian,2,Low,0,0
4812,22,Caucasian,7,Medium,0,0
4815,35,African-American,2,Low,0,0
4817,29,African-American,4,Low,1,1
4827,56,African-American,1,Low,0,0
4828,25,Caucasian,5,Medium,0,0
4831,33,Caucasian,2,Low,0,0
4833,25,Caucasian,6,Medium,0,0
4834,27,African-American,3,Low,0,0
4835,37,African-American,10,High,0,0
4837,41,Caucasian,1,Low,0,0
4839,35,African-American,5,Medium,0,0
4841,55,Caucasian,1,Low,0,0
4845,26,African-American,3,Low,1,1
4846,35,African-American,3,Low,0,0
4847,50,Caucasian,6,Medium,1,1
4860,24,African-American,3,Low,0,0
4861,34,African-American,9,High,1,1
4862,24,Other,7,Medium,1,1
4864,30,African-American,2,Low,0,0
4865,35,Hispanic,1,Low,0,0
4870,24,Caucasian,3,Low,0,0
4872,28,African-American,3,Low,0,0
4881,31,African-American,3,Low,0,0
4884,31,Caucasian,2,Low,0,0
4885,32,African-American,2,Low,0,0
4887,29,Caucasian,2,Low,1,1
4888,59,African-American,2,Low,0,0
4890,24,African-American,5,Medium,1,1
4893,33,African-American,6,Medium,0,0
4894,35,Other,1,Low,0,0
4900,40,Other,1,Low,0,0
4904,45,Other,1,Low,0,0
4906,24,African-American,7,Medium,1,1
4909,25,Hispanic,4,Low,0,0
4911,24,African-American,9,High,0,0
4912,23,Hispanic,5,Medium,0,0
4914,23,African-American,7,Medium,1,1
4921,48,Hispanic,1,Low,0,0
4925,62,Caucasian,1,Low,0,0
4928,25,Other,3,Low,0,0
4929,49,African-American,4,Low,1,0
4931,50,Caucasian,1,Low,1,1
4933,37,African-American,3,Low,0,0
4934,26,Caucasian,3,Low,0,0
4935,28,African-American,10,High,1,0
4937,48,Other,1,Low,0,0
4939,20,African-American,10,High,1,1
4941,26,Hispanic,2,Low,0,0
4948,29,Caucasian,2,Low,0,0
4949,46,Caucasian,1,Low,0,0
4950,24,African-American,5,Medium,0,0
4951,51,Hispanic,1,Low,0,0
4956,29,African-American,4,Low,0,0
4959,56,Hispanic,1,Low,1,1
4965,48,Other,1,Low,0,0
4969,24,African-American,4,Low,0,0
4970,32,African-American,2,Low,0,0
4978,25,African-American,6,Medium,0,0
4980,29,Caucasian,2,Low,0,0
4982,38,Caucasian,2,Low,0,0
4993,52,Hispanic,3,Low,0,0
4995,53,Caucasian,4,Low,0,0
4996,27,Caucasian,2,Low,0,0
4998,33,Caucasian,2,Low,0,0
5009,29,Caucasian,2,Low,0,0
5010,38,African-American,5,Medium,1,1
5012,29,Caucasian,2,Low,0,0
5020,41,African-American,1,Low,0,0
5022,59,African-American,2,Low,0,0
5023,21,Caucasian,7,Medium,1,1
5033,30,African-American,2,Low,0,0
5035,43,Caucasian,1,Low,0,0
5037,24,Caucasian,4,Low,0,0
5042,45,African-American,6,Medium,1,1
5043,23,Caucasian,9,High,1,1
5045,40,Caucasian,3,Low,0,0
5046,23,African-American,6,Medium,0,0
5047,39,African-American,3,Low,0,0
5049,26,Caucasian,2,Low,0,0
5050,21,African-American,6,Medium,0,0
5051,30,Caucasian,3,Low,0,0
5052,44,Caucasian,1,Low,0,0
5054,23,African-American,5,Medium,0,0
5057,49,African-American,1,Low,0,0
5064,28,Caucasian,3,Low,1,1
5066,23,Other,8,High,1,1
5067,24,African-American,4,Low,1,1
5068,31,Caucasian,6,Medium,0,0
5071,25,African-American,3,Low,0,0
5075,26,African-American,10,High,1,1
5078,27,African-American,4,Low,0,0
5086,46,Caucasian,1,Low,1,0
5088,38,Caucasian,4,Low,1,1
5094,24,African-American,5,Medium,0,0
5096,38,African-American,1,Low,0,0
5099,48,African-American,2,Low,0,0
5103,30,Hispanic,7,Medium,0,0
5108,55,Caucasian,1,Low,0,0
5112,40,African-American,7,Medium,1,1
5120,57,African-American,1,Low,0,0
5121,25,African-American,4,Low,0,0
5123,31,African-American,2,Low,1,1
5126,43,African-American,3,Low,0,0
5127,25,Caucasian,3,Low,0,0
5128,39,Hispanic,2,Low,0,0
5130,40,African-American,1,Low,0,0
5132,35,African-American,4,Low,0,0
5142,50,African-American,1,Low,0,0
5143,23,Caucasian,4,Low,0,0
5150,38,African-American,1,Low,0,0
5151,54,Caucasian,1,Low,0,0
5155,28,African-American,7,Medium,1,1
5158,49,African-American,1,Low,0,0
5160,36,African-American,3,Low,0,0
5162,41,Caucasian,1,Low,0,0
5166,40,Caucasian,6,Medium,0,0
5171,33,Caucasian,1,Low,0,0
5172,26,African-American,6,Medium,0,0
5174,35,African-American,1,Low,0,0
5176,27,African-American,4,Low,0,0
5178,31,African-American,3,Low,0,0
5180,32,Other,2,Low,0,0
5181,50,Caucasian,1,Low,0,0
5182,52,Caucasian,1,Low,0,0
5183,24,African-American,4,Low,0,0
5184,38,African-American,3,Low,0,0
5186,54,African-American,3,Low,0,0
5187,71,Caucasian,1,Low,0,0
5189,39,Caucasian,1,Low,0,0
5193,36,African-American,4,Low,1,1
5194,55,African-American,1,Low,0,0
5198,27,Caucasian,3,Low,0,0
5204,31,African-American,4,Low,0,0
5205,24,Caucasian,9,High,0,0
5209,26,Caucasian,3,Low,0,0
5215,29,Caucasian,3,Low,0,0
5217,37,African-American,1,Low,1,1
5218,46,Caucasian,1,Low,0,0
5243,23,African-American,6,Medium,1,1
5244,43,Caucasian,1,Low,0,0
5246,53,Caucasian,1,Low,0,0
5249,28,African-American,5,Medium,0,0
5251,21,Caucasian,5,Medium,0,0
5252,31,Other,2,Low,0,0
5255,35,African-American,1,Low,0,0
5258,55,Caucasian,1,Low,0,0
5260,28,African-American,3,Low,0,0
5261,44,Caucasian,1,Low,1,1
5264,23,Other,9,High,0,0
5266,50,Caucasian,6,Medium,0,0
5270,31,African-American,3,Low,0,0
5272,42,Caucasian,1,Low,0,0
5281,23,Hispanic,5,Medium,0,0
5287,32,Other,2,Low,0,0
5290,67,Caucasian,1,Low,0,0
5293,32,African-American,4,Low,0,0
5294,44,African-American,3,Low,0,0
5298,28,Caucasian,3,Low,0,0
5308,36,Other,2,Low,0,0
5309,25,Caucasian,4,Low,0,0
5314,33,African-American,2,Low,0,0
5315,38,Hispanic,1,Low,0,0
5318,52,Hispanic,1,Low,1,1
5322,50,Caucasian,1,Low,0,0
5324,58,Caucasian,1,Low,1,1
5331,27,African-American,2,Low,0,0
5332,39,Caucasian,2,Low,0,0
5333,24,African-American,4,Low,0,0
5334,38,African-American,6,Medium,0,0
5335,52,Caucasian,1,Low,0,0
5342,47,Caucasian,1,Low,0,0
5344,32,Caucasian,2,Low,0,0
5346,34,African-American,3,Low,0,0
5347,42,African-American,6,Medium,0,0
5351,21,Caucasian,7,Medium,0,0
5360,52,Caucasian,1,Low,0,0
5363,27,African-American,4,Low,0,0
5364,27,Caucasian,3,Low,0,0
5365,56,Caucasian,1,Low,0,0
5369,45,African-American,1,Low,0,0
5372,29,African-American,2,Low,0,0
5373,21,Hispanic,6,Medium,0,0
5379,27,African-American,6,Medium,0,0
5381,38,African-American,1,Low,0,0
5382,30,Other,2,Low,0,0
5383,19,African-American,7,Medium,1,1
5386,37,Caucasian,1,Low,0,0
5387,34,African-American,1,Low,1,1
5389,21,African-American,7,Medium,0,0
5391,38,Caucasian,2,Low,0,0
5392,47,African-American,5,Medium,0,0
5394,56,Caucasian,2,Low,0,0
5398,23,African-American,8,High,0,0
5399,57,Caucasian,1,Low,0,0
5400,25,African-American,4,Low,0,0
5402,23,African-American,9,High,1,1
5404,36,African-American,3,Low,0,0
5405,41,African-American,6,Medium,0,0
5410,39,Other,1,Low,0,0
5411,21,African-American,6,Medium,1,1
5416,31,African-American,6,Medium,0,0
5417,37,Caucasian,2,Low,0,0
5418,27,African-American,4,Low,0,0
5423,59,Caucasian,1,Low,0,0
5427,43,African-American,1,Low,0,0
5431,43,Caucasian,1,Low,1,1
5436,54,Caucasian,1,Low,0,0
5439,36,Other,3,Low,1,1
5441,56,African-American,1,Low,0,0
5443,25,African-American,7,Medium,0,0
5446,48,African-American,3,Low,0,0
5447,34,African-American,10,High,1,1
5448,28,Caucasian,2,Low,0,0
5449,32,Caucasian,2,Low,0,0
5451,31,Caucasian,1,Low,0,0
5455,32,Caucasian,1,Low,0,0
5459,48,African-American,1,Low,0,0
5461,35,African-American,1,Low,0,0
5473,22,African-American,4,Low,0,0
5474,28,African-American,5,Medium,0,0
5475,26,African-American,3,Low,0,0
5477,34,Caucasian,1,Low,0,0
5479,22,African-American,9,High,0,0
5483,44,Caucasian,1,Low,0,0
5484,57,Caucasian,1,Low,0,0
5491,20,Caucasian,7,Medium,0,0
5495,60,African-American,1,Low,0,0
5496,22,African-American,7,Medium,0,0
5497,43,Hispanic,1,Low,0,0
5500,72,Caucasian,1,Low,0,0
5505,60,African-American,1,Low,0,0
5508,30,African-American,6,Medium,0,0
5511,43,Caucasian,1,Low,0,0
5512,48,Hispanic,1,Low,0,0
5514,54,Other,1,Low,0,0
5515,45,African-American,1,Low,0,0
5517,36,Other,2,Low,0,0
5518,31,Caucasian,1,Low,0,0
5519,40,African-American,1,Low,0,0
5520,50,Caucasian,1,Low,0,0
5522,26,Other,4,Low,0,0
5524,41,African-American,1,Low,0,0
5528,28,Caucasian,3,Low,0,0
5534,35,Hispanic,1,Low,0,0
5542,30,African-American,2,Low,0,0
5543,45,Caucasian,2,Low,1,1
5544,24,African-American,4,Low,0,0
5546,56,Caucasian,1,Low,0,0
5550,24,African-American,10,High,1,1
5551,38,African-American,2,Low,0,0
5553,22,Caucasian,5,Medium,0,0
5554,28,African-American,6,Medium,0,0
5558,25,Caucasian,4,Low,0,0
5560,53,Hispanic,1,Low,0,0
5561,30,African-American,1,Low,0,0
5563,33,Caucasian,3,Low,1,1
5564,35,African-American,3,Low,1,1
5567,33,African-American,2,Low,0,0
5569,59,Other,1,Low,0,0
5573,33,Caucasian,5,Medium,0,0
5578,24,African-American,9,High,1,1
5579,43,African-American,5,Medium,0,0
5583,37,African-American,3,Low,1,1
5584,53,African-American,6,Medium,0,0
5590,30,Caucasian,2,Low,0,0
5593,37,Caucasian,3,Low,1,1
5596,25,Caucasian,4,Low,0,0
5598,26,Hispanic,3,Low,0,0
5599,28,Caucasian,2,Low,0,0
5601,58,Caucasian,1,Low,0,0
5604,33,African-American,3,Low,0,0
5605,38,African-American,1,Low,0,0
5607,38,Caucasian,2,Low,0,0
5614,33,African-American,7,Medium,1,1
5617,58,Caucasian,1,Low,0,0
5621,53,Caucasian,2,Low,0,0
5627,35,African-American,6,Medium,1,1
5628,39,Caucasian,1,Low,0,0
5631,36,Hispanic,4,Low,0,0
5633,37,African-American,2,Low,0,0
5634,39,Caucasian,1,Low,0,0
5635,52,Caucasian,1,Low,0,0
5637,60,Other,1,Low,0,0
5638,37,Hispanic,1,Low,0,0
5646,23,African-American,7,Medium,1,1
5650,28,African-American,4,Low,0,0
5651,38,Caucasian,3,Low,0,0
5654,42,African-American,5,Medium,0,0
5655,25,Caucasian,3,Low,0,0
5657,32,African-American,9,High,1,1
5659,35,Caucasian,2,Low,0,0
5660,37,Caucasian,3,Low,0,0
5664,33,African-American,1,Low,0,0
5665,51,Caucasian,1,Low,0,0
5666,39,Caucasian,2,Low,0,0
5667,35,Hispanic,6,Medium,1,1
5668,40,African-American,8,High,0,0
5672,37,Other,1,Low,0,0
5675,47,Caucasian,2,Low,1,1
5676,23,Caucasian,5,Medium,0,0
5677,63,Caucasian,1,Low,1,1
5678,38,African-American,10,High,1,1
5681,31,African-American,3,Low,1,1
5684,23,African-American,3,Low,0,0
5685,38,Hispanic,2,Low,0,0
5686,47,Caucasian,1,Low,0,0
5689,22,Caucasian,5,Medium,0,0
5695,65,Caucasian,1,Low,0,0
5697,22,African-American,4,Low,0,0
5698,34,Hispanic,1,Low,0,0
5699,38,Hispanic,1,Low,0,0
5703,49,Hispanic,1,Low,0,0
5716,34,African-American,2,Low,0,0
5719,21,African-American,9,High,0,0
5722,46,African-American,2,Low,0,0
5724,57,Caucasian,3,Low,0,0
5727,40,African-American,3,Low,0,0
5728,30,African-American,1,Low,0,0
5729,21,Caucasian,6,Medium,1,1
5730,39,African-American,3,Low,1,1
5733,24,African-American,4,Low,0,0
5736,45,Caucasian,1,Low,0,0
5738,51,African-American,2,Low,0,0
5741,27,Caucasian,3,Low,0,0
5742,32,African-American,3,Low,0,0
5743,49,Caucasian,1,Low,0,0
5745,29,African-American,2,Low,0,0
5749,30,Asian,2,Low,0,0
5753,30,Caucasian,5,Medium,0,0
5756,33,African-American,2,Low,0,0
5757,28,African-American,3,Low,0,0
5759,29,African-American,8,High,0,0
5760,38,Caucasian,1,Low,0,0
5761,37,Caucasian,2,Low,0,0
5763,30,Hispanic,2,Low,0,0
5765,51,African-American,4,Low,0,0
5768,65,African-American,1,Low,0,0
5769,32,African-American,1,Low,0,0
5773,35,African-American,3,Low,0,0
5774,57,Caucasian,1,Low,0,0
5776,26,Caucasian,3,Low,0,0
5779,36,African-American,3,Low,1,1
5784,35,Caucasian,3,Low,1,1
5785,33,African-American,1,Low,0,0
5787,47,Caucasian,1,Low,0,0
5789,53,Hispanic,1,Low,0,0
5793,36,African-American,2,Low,1,1
5795,25,Caucasian,3,Low,0,0
5797,52,Hispanic,7,Medium,0,0
5809,45,African-American,2,Low,0,0
5810,42,African-American,1,Low,1,1
5812,49,African-American,1,Low,0,0
5814,40,Caucasian,10,High,1,1
5818,23,African-American,7,Medium,0,0
5821,31,Caucasian,4,Low,0,0
5824,28,African-American,2,Low,0,0
5826,45,Caucasian,1,Low,0,0
5828,39,African-American,6,Medium,1,1
5831,24,African-American,4,Low,0,0
5832,46,Caucasian,1,Low,0,0
5833,47,Caucasian,1,Low,0,0
5837,34,Caucasian,1,Low,0,0
5846,34,Hispanic,2,Low,0,0
5849,29,African-American,3,Low,0,0
5852,55,African-American,1,Low,0,0
5854,26,African-American,3,Low,0,0
5857,24,African-American,7,Medium,0,0
5858,29,Caucasian,2,Low,0,0
5867,31,Other,2,Low,0,0
5869,26,Caucasian,8,High,0,0
5871,54,Caucasian,1,Low,0,0
5873,33,African-American,4,Low,1,1
5877,35,African-American,8,High,0,0
5880,25,African-American,3,Low,0,0
5881,25,African-American,3,Low,0,0
5886,53,Caucasian,1,Low,0,0
5891,41,Caucasian,1,Low,0,0
5895,24,Caucasian,3,Low,0,0
5898,23,Caucasian,4,Low,0,0
5899,42,African-American,1,Low,0,0
5906,32,African-American,4,Low,0,0
5907,40,African-American,3,Low,0,0
5914,27,African-American,4,Low,0,0
5917,32,African-American,2,Low,1,1
5923,29,Caucasian,3,Low,0,0
5926,49,African-American,1,Low,0,0
5928,50,Caucasian,1,Low,0,0
5931,28,Caucasian,3,Low,0,0
5937,25,African-American,3,Low,1,1
5938,25,African-American,3,Low,1,1
5939,45,Caucasian,1,Low,0,0
5943,37,Other,1,Low,0,0
5946,24,Hispanic,3,Low,0,0
5947,40,Caucasian,1,Low,0,0
5951,33,Hispanic,1,Low,0,0
5953,53,Hispanic,1,Low,0,0
5954,55,Hispanic,1,Low,0,0
5957,30,Other,7,Medium,1,1
5960,55,Caucasian,1,Low,0,0
5964,23,African-American,4,Low,0,0
5970,32,Caucasian,1,Low,0,0
5971,47,Caucasian,1,Low,0,0
5974,22,African-American,7,Medium,0,0
5975,47,Caucasian,2,Low,0,0
5978,28,African-American,4,Low,0,0
5984,34,African-American,2,Low,0,0
5985,65,Caucasian,1,Low,0,0
5988,23,Caucasian,3,Low,0,0
5989,44,Caucasian,1,Low,0,0
5992,24,African-American,5,Medium,0,0
5993,51,Caucasian,1,Low,0,0
5995,39,Caucasian,2,Low,0,0
5997,24,Caucasian,4,Low,0,0
6001,31,African-American,7,Medium,1,1
6002,35,African-American,1,Low,0,0
6004,30,Other,1,Low,0,0
6006,39,African-American,1,Low,0,0
6010,51,Caucasian,1,Low,0,0
6011,22,Caucasian,5,Medium,0,0
6013,29,Caucasian,3,Low,0,0
6021,33,Caucasian,3,Low,1,1
6023,54,Other,1,Low,0,0
6030,48,African-American,1,Low,0,0
6032,23,African-American,7,Medium,0,0
6034,23,Caucasian,6,Medium,1,1
6035,47,Asian,1,Low,0,0
6036,21,Other,6,Medium,0,0
6041,48,Caucasian,1,Low,0,0
6043,50,Caucasian,1,Low,0,0
6046,49,African-American,2,Low,0,0
6047,58,Caucasian,2,Low,0,0
6048,31,African-American,6,Medium,0,0
6051,23,African-American,5,Medium,0,0
6058,33,Other,2,Low,1,1
6062,57,Caucasian,2,Low,0,0
6064,31,Caucasian,2,Low,0,0
6065,57,African-American,1,Low,0,0
6066,57,Caucasian,1,Low,0,0
6071,45,African-American,3,Low,0,0
6073,42,Caucasian,2,Low,0,0
